4 500 79 
500 500 500 500 
20 480 21 532
63 1054 6 1097
16 439 35 470
40 1077 5 1149
15 490 35 556
21 970 58 1018
37 707 31 780
70 516 42 565
43 834 35 877
70 699 46 757
5 435 27 474
12 714 29 776
58 437 31 508
15 1038 4 1085
50 834 64 903
64 799 42 855
72 453 23 509
22 474 78 534
36 422 40 451
37 966 77 1031
74 893 59 953
17 461 74 533
64 899 54 956
8 810 66 856
60 978 14 1045
5 852 57 925
10 625 19 705
8 461 66 495
73 707 51 788
14 758 35 810
48 769 26 806
65 948 27 989
77 627 20 694
29 612 32 652
57 782 11 842
51 1035 74 1123
59 842 45 900
38 1056 65 1142
41 991 42 1034
53 492 21 561
63 959 33 996
62 801 12 859
26 767 49 814
52 967 4 1019
53 702 15 772
65 720 74 755
58 450 57 513
46 1066 44 1151
69 1021 30 1087
56 967 65 1027
5 769 38 843
45 697 38 743
73 457 54 517
49 1044 6 1099
65 773 27 811
20 554 15 618
34 432 48 495
68 822 11 909
21 509 23 531
45 1064 17 1134
47 803 8 852
36 905 49 937
28 451 5 479
20 810 73 864
71 1029 17 1104
23 912 24 969
4 542 39 584
51 836 47 903
49 981 31 1026
30 969 65 1027
6 664 55 730
59 579 10 624
53 1058 47 1097
51 934 58 1010
46 948 25 1025
43 524 78 581
47 637 34 687
43 628 75 704
21 479 29 516
62 608 70 649
78 696 50 733
51 710 78 756
43 741 45 795
13 472 5 570
7 919 40 972
11 665 19 706
76 1028 69 1078
38 661 16 700
5 1001 68 1035
24 461 7 538
67 882 58 917
47 987 28 1050
41 462 66 489
28 893 74 936
40 834 28 908
15 420 21 469
59 425 41 452
27 734 48 773
62 467 42 547
15 421 29 465
26 625 14 673
71 712 26 759
28 925 10 1008
69 467 60 519
65 587 27 656
46 853 32 905
26 718 8 771
29 928 28 978
56 917 17 964
48 851 9 879
17 809 12 842
75 703 9 754
58 497 25 520
62 674 74 717
50 998 4 1056
19 786 6 840
4 1019 19 1037
59 645 39 695
42 614 5 666
12 525 24 576
54 829 31 877
46 742 42 818
26 839 18 898
72 767 5 795
10 1062 46 1134
61 737 34 784
78 966 58 1031
44 796 63 838
38 944 42 1016
65 1018 12 1092
71 1005 29 1046
34 519 35 580
23 951 45 983
72 426 36 479
25 589 56 613
34 804 64 859
32 535 74 611
18 854 7 882
62 557 42 634
57 1011 27 1065
41 1050 44 1092
72 501 15 522
75 794 34 829
36 1049 57 1106
64 701 47 774
69 434 51 483
8 672 48 709
