4 250 79 
250 250 250 250 
55 528 59 584
22 969 40 1029
22 693 44 750
46 817 39 883
69 511 50 580
50 472 78 527
72 878 43 948
35 664 55 736
41 834 71 880
35 723 17 779
72 750 5 786
43 686 34 734
17 459 4 501
74 992 48 1054
36 1055 74 1105
11 442 4 485
56 1004 66 1077
62 1007 14 1077
8 438 28 481
78 908 49 974
30 632 72 676
37 590 65 643
65 805 68 880
30 1036 63 1086
74 1046 18 1099
25 477 23 524
10 969 9 1000
12 1023 76 1093
71 1020 57 1057
25 614 78 664
31 870 48 920
27 716 54 776
8 1064 60 1121
44 533 67 609
15 633 34 690
50 678 19 725
35 594 5 664
60 907 65 958
23 807 43 879
45 871 12 923
58 958 9 999
57 421 75 479
74 1010 73 1079
7 913 41 969
60 856 26 945
44 981 30 1017
32 487 68 554
57 442 47 519
54 950 11 998
5 638 12 725
63 675 24 706
71 464 61 495
66 799 23 886
43 791 73 835
48 462 15 489
14 456 65 508
43 464 46 539
16 623 55 644
48 933 41 976
78 925 32 1006
23 534 68 575
72 824 56 847
69 478 8 530
6 800 12 850
72 1077 73 1120
51 940 77 981
48 511 10 564
5 477 51 532
37 744 74 767
69 541 73 605
33 836 64 891
35 575 5 642
49 1022 64 1086
76 455 77 535
61 1000 39 1056
73 1066 71 1119
75 582 8 649
41 529 10 581
74 466 5 533
6 908 21 964
70 1033 78 1092
65 573 74 639
8 787 45 803
18 521 5 575
46 1026 63 1077
32 447 31 512
67 1069 9 1126
18 729 43 773
71 840 69 898
24 1057 74 1094
43 637 77 688
27 805 12 836
73 440 58 487
23 895 76 942
28 468 21 523
53 1071 62 1115
71 710 42 725
72 826 32 905
35 788 8 875
44 453 76 503
77 1043 77 1240
60 796 60 1069
8 652 8 866
35 564 35 805
66 375 66 609
22 927 22 1171
5 502 5 686
35 801 35 1065
65 448 65 651
25 596 25 894
29 684 29 980
57 817 57 1014
18 552 18 836
75 816 75 1013
31 1098 31 1320
56 929 56 1217
36 688 36 906
19 565 19 849
19 574 19 811
72 1081 72 1276
46 1090 46 1334
5 764 5 1042
63 359 63 613
37 855 37 1056
16 700 16 932
67 752 67 980
41 719 41 906
41 1107 41 1349
63 920 63 1112
59 517 59 725
31 797 31 1059
42 733 42 920
62 1076 62 1325
56 458 56 699
8 474 8 672
11 863 11 1050
49 582 49 854
35 992 35 1272
17 1165 17 1403
36 392 36 680
13 689 13 945
16 855 16 1042
47 921 47 1164
25 626 25 819
19 1040 19 1323
38 606 38 838
68 970 68 1185
14 1007 14 1268
63 960 63 1251
61 587 61 825
36 989 36 1276
61 1117 61 1374
6 1197 6 1457
7 1157 7 1427
72 765 72 1042
18 911 18 1174
15 410 15 692
7 712 7 934
21 1115 21 1374
72 741 72 991
71 357 71 655
33 731 33 944
41 1090 41 1383
35 707 35 986
38 998 38 1205
15 336 15 617
28 936 28 1225
61 346 61 552
19 772 19 990
71 464 71 734
68 765 68 1027
24 1009 24 1264
38 782 38 971
59 570 59 763
73 1178 73 1368
74 534 74 726
75 425 75 695
10 1187 10 1381
41 887 41 1097
74 922 74 1221
17 627 17 871
12 836 12 1076
10 497 10 690
63 609 63 830
19 364 19 620
43 992 43 1181
47 463 47 652
17 848 17 1057
18 325 18 535
51 1172 51 1430
25 596 25 830
45 837 45 1017
12 537 12 735
16 738 16 1007
16 326 16 553
76 302 76 568
66 940 66 1158
70 806 70 1013
25 590 25 856
16 423 16 613
24 923 24 1193
75 433 75 635
53 1147 53 1359
44 684 44 964
47 947 47 1155
51 387 51 594
42 975 42 1231
27 1147 27 1386
28 835 28 1028
42 323 42 576
54 728 54 994
14 1094 14 1300
16 636 16 933
16 911 16 1156
41 508 41 692
28 914 28 1149
54 1127 54 1418
31 541 31 734
50 772 50 997
61 633 61 925
65 722 65 983
46 1014 46 1195
23 643 23 911
70 782 70 985
46 780 46 1044
18 529 18 742
45 936 45 1196
5 751 5 984
12 303 12 574
42 753 42 935
4 533 4 811
71 1055 71 1310
42 1129 42 1352
63 965 63 1166
70 391 70 676
16 346 16 585
50 815 50 1042
4 892 4 1141
21 310 21 513
64 822 64 1063
42 370 42 611
37 385 37 630
13 566 13 786
47 308 47 575
45 488 45 678
21 540 21 836
8 477 8 661
12 1065 12 1258
28 510 28 760
45 883 45 1113
0 61 86 61 60 38 52 55 62 38 64 36 76 45 63 56 70 66 47 46 11 42 21 24 49 56 13 61 53 61 23 34 74 20 53 26 24 40 35 67 59 54 45 66 40 63 28 68 51 59 45 28 49 32 45 69 24 21 56 53 65 39 49 37 33 77 74 4 35 29 41 46 36 58 29 38 45 48 19 
61 0 61 86 23 24 25 25 26 60 70 36 51 33 23 73 55 30 64 66 53 60 55 40 74 17 50 45 34 80 50 51 63 62 30 57 46 59 68 35 46 41 38 69 36 31 46 61 54 83 72 44 25 64 71 43 48 55 77 34 57 60 77 63 54 47 54 58 59 35 60 43 39 49 61 48 23 67 46 
86 61 0 61 40 63 43 41 37 55 38 53 12 44 39 49 17 33 50 52 77 51 67 65 58 47 76 26 36 54 64 54 18 72 39 64 63 52 64 28 27 34 43 34 48 32 59 24 39 59 59 59 45 63 58 21 63 67 54 37 25 54 61 58 56 15 13 83 58 63 52 41 52 29 63 49 52 50 69 
61 86 61 0 68 70 63 64 67 28 24 52 58 54 70 15 48 67 23 21 57 28 45 56 14 71 58 49 54 9 46 38 44 42 59 39 50 29 27 64 46 48 49 28 52 63 46 38 33 4 17 48 62 31 19 57 47 44 10 54 40 29 13 27 36 62 52 60 31 59 28 44 50 43 34 40 64 20 55 
60 23 40 68 0 27 8 6 4 46 49 26 29 18 4 54 32 9 47 49 50 43 46 36 58 9 48 23 14 61 42 38 40 54 10 46 39 43 55 13 25 20 22 47 23 9 37 39 35 65 56 35 11 51 55 21 40 47 59 14 35 45 61 48 41 26 32 57 46 32 44 25 27 27 49 33 17 49 42 
38 24 63 70 27 0 22 24 31 42 59 19 53 22 30 58 51 35 48 49 29 43 32 18 57 21 27 40 29 65 28 32 58 40 25 36 24 41 48 38 40 33 26 58 21 34 26 55 42 67 54 23 19 43 53 44 26 33 61 28 50 42 59 44 35 51 53 35 40 13 42 31 21 41 40 31 13 51 23 
52 25 43 63 8 22 0 3 11 39 46 19 32 11 11 49 32 15 41 43 43 37 39 29 52 9 41 22 11 57 35 31 40 46 6 39 31 37 48 17 23 17 15 45 15 13 29 38 31 60 51 28 4 44 49 23 33 39 54 10 33 39 55 42 34 30 33 49 39 25 38 20 20 25 42 26 10 44 34 
55 25 41 64 6 24 3 0 8 41 46 21 31 13 9 50 32 12 43 45 45 39 41 31 53 9 43 21 11 58 37 33 40 49 6 41 33 38 50 15 23 17 17 45 18 11 32 38 32 61 52 30 7 46 50 22 35 42 55 11 33 40 57 44 36 28 32 52 41 27 40 21 22 25 44 28 12 45 37 
