4 250 79 
250 250 250 250 
36 735 60 775
37 1012 20 1049
55 421 67 482
73 717 18 790
63 967 68 1033
43 793 19 838
13 555 58 595
12 1025 45 1101
52 554 44 596
71 826 53 868
12 742 33 802
76 447 7 470
45 884 67 952
72 1048 64 1135
65 1026 53 1075
12 534 25 609
46 1032 56 1066
34 654 45 685
68 745 69 826
77 1076 4 1117
63 765 73 855
16 518 51 587
77 857 35 923
54 789 19 825
46 507 9 547
51 768 47 821
63 980 7 1021
30 840 58 878
65 461 58 532
68 1065 7 1150
70 551 8 637
8 456 62 529
27 435 36 461
4 1036 41 1097
37 557 59 591
40 794 47 839
65 451 17 503
58 450 19 509
55 871 53 903
12 952 73 1004
75 591 19 630
39 1022 72 1087
14 470 33 506
39 643 55 694
73 852 29 911
39 455 33 479
45 493 26 533
50 695 23 741
23 967 60 1043
32 451 63 506
20 866 29 921
18 1077 72 1160
29 634 27 684
43 737 20 770
69 997 48 1025
25 426 41 474
30 563 69 627
72 969 33 1022
10 658 54 730
71 464 26 510
49 970 6 1030
44 455 71 514
20 718 11 762
15 511 38 557
74 833 22 911
21 1054 19 1118
9 957 35 1033
43 427 29 474
40 1031 44 1061
48 737 54 795
38 926 35 996
39 447 38 519
73 1050 77 1082
36 872 26 927
51 823 65 902
23 453 26 474
36 591 29 650
16 1027 74 1080
11 1048 18 1099
5 901 73 959
34 774 7 822
39 1028 47 1060
63 1028 33 1076
13 1069 48 1111
16 819 58 864
26 433 67 474
61 852 14 905
55 920 33 951
16 619 66 683
32 426 61 468
66 481 69 539
22 894 7 960
57 832 54 862
23 433 21 478
56 463 48 537
13 1035 55 1072
47 584 32 629
71 526 50 600
68 681 38 729
52 680 47 730
76 835 76 1097
34 1159 34 1415
69 991 69 1223
31 944 31 1217
34 1026 34 1274
64 302 64 591
42 1061 42 1317
73 1058 73 1356
77 1088 77 1294
9 858 9 1122
46 599 46 779
37 1075 37 1275
78 1146 78 1327
69 1036 69 1228
34 334 34 518
