4 750 79 
750 750 750 750 
54 935 43 984
23 1016 61 1078
63 649 36 723
50 620 9 677
30 777 58 830
19 787 65 846
28 770 25 818
69 571 12 627
41 439 10 491
50 698 65 733
36 918 54 985
62 723 41 788
71 589 48 654
18 996 8 1071
14 718 51 765
77 664 29 704
60 786 31 824
60 866 15 932
61 939 30 985
76 1062 59 1106
45 571 56 638
76 579 32 603
12 839 29 869
25 841 50 881
39 684 62 712
37 736 66 783
54 673 4 702
56 862 48 912
28 456 61 547
48 655 60 703
55 532 23 583
75 943 35 983
50 436 65 472
66 542 26 563
27 866 9 926
46 704 57 776
5 726 69 805
64 815 54 860
17 805 46 865
30 779 33 826
20 430 10 503
15 461 69 515
63 472 27 547
27 628 52 673
44 942 29 989
10 964 31 1030
27 745 13 794
60 1060 68 1104
77 1077 14 1165
28 939 6 1000
6 1039 25 1134
8 796 62 847
27 578 62 610
60 516 66 590
10 536 34 584
30 829 65 883
4 713 20 768
76 429 44 482
70 983 33 1047
21 1004 59 1053
46 780 26 832
23 719 78 802
5 625 26 683
50 755 47 809
46 428 59 521
17 926 71 974
14 899 59 990
56 932 24 994
62 589 6 669
60 977 77 988
54 789 19 829
73 911 38 933
30 1072 9 1116
62 745 52 760
63 714 28 798
38 876 9 969
44 786 55 844
51 837 10 866
50 925 42 987
12 431 27 479
47 578 17 609
59 922 40 999
68 477 60 526
19 1026 13 1101
19 1025 28 1086
7 715 53 798
71 670 25 695
32 497 48 576
18 979 78 1021
19 504 53 588
67 957 70 1033
52 866 23 910
64 987 77 1059
77 958 34 1009
72 764 48 794
31 525 26 575
32 803 10 832
75 687 13 748
11 496 35 541
52 460 60 503
13 702 33 798
24 677 15 730
22 1073 16 1120
25 935 20 1011
67 440 59 526
28 747 62 805
57 777 16 832
28 655 14 725
60 984 61 1021
9 1053 44 1084
14 814 4 848
8 642 61 721
76 806 58 884
48 1062 36 1123
64 606 39 650
9 775 18 876
39 1053 40 1076
65 628 72 694
7 785 12 859
11 885 58 946
33 1057 8 1103
68 813 29 841
72 813 70 863
50 427 33 475
17 1057 12 1105
5 682 24 734
50 767 10 807
6 464 9 529
14 588 19 619
31 838 16 865
32 491 11 541
52 651 62 684
64 914 39 969
71 871 49 913
62 618 4 646
21 867 67 940
58 1051 72 1069
9 770 51 821
69 644 12 684
24 778 41 831
38 433 58 530
68 545 17 596
73 779 38 831
50 592 58 645
7 941 51 999
72 1036 10 1075
7 701 11 784
4 752 66 806
70 433 67 510
17 470 35 486
67 1020 35 1090
40 532 52 567
51 793 56 813
27 1031 11 1074
59 848 46 939
67 700 12 741
76 913 22 962
42 535 37 571
49 526 58 573
5 494 48 576
61 644 77 691
46 615 19 678
21 730 15 804
69 782 12 835
13 1077 42 1158
13 678 5 762
33 464 17 523
36 1054 70 1130
6 476 40 537
14 423 35 476
31 440 13 479
47 857 36 924
14 633 4 667
8 860 70 929
65 473 44 531
14 938 72 973
45 994 26 1015
44 431 29 471
72 700 12 737
78 1045 20 1104
40 475 51 517
44 902 65 945
25 808 27 846
78 1035 70 1092
9 576 22 653
16 647 33 700
70 1029 41 1098
49 453 56 530
51 992 26 1058
70 883 42 929
17 442 39 476
52 812 19 860
6 582 63 669
55 1069 59 1108
38 453 35 493
44 969 24 1046
39 883 69 952
16 678 18 714
14 1070 68 1119
67 1072 10 1118
38 1040 46 1131
30 494 71 546
56 741 13 791
10 939 73 991
43 931 66 993
53 588 46 670
67 803 10 837
11 972 23 1012
57 877 50 928
6 884 24 935
23 832 11 865
78 525 56 593
47 888 9 929
24 815 65 861
35 1029 18 1091
63 1034 38 1109
36 481 75 534
32 524 40 569
77 950 33 1010
67 1045 31 1107
36 973 40 1024
4 948 78 975
72 451 26 500
56 990 19 1056
76 477 55 540
43 456 21 524
66 942 37 973
4 583 42 637
