4 250 79 
250 250 250 250 
29 434 15 497
19 728 34 792
29 859 26 908
65 479 30 534
28 736 20 782
26 883 59 925
4 432 48 487
32 738 61 794
9 935 22 997
41 805 34 838
37 444 65 484
76 658 25 684
58 1043 30 1058
14 561 48 633
24 1078 33 1154
41 1037 58 1097
7 489 58 534
27 780 10 819
60 700 42 769
65 829 9 873
27 1077 24 1140
8 1075 46 1134
19 442 53 497
77 913 74 994
23 957 53 1042
25 436 19 511
37 539 68 604
42 636 12 688
50 994 8 1023
7 618 17 679
75 451 22 494
40 451 42 516
28 916 50 1004
20 996 27 1051
68 440 58 516
74 446 65 487
9 557 11 629
75 445 31 510
6 488 19 538
47 836 54 875
11 1056 29 1108
32 752 60 805
36 575 76 630
50 743 35 827
35 811 58 877
13 1071 67 1123
56 468 27 523
43 652 29 734
29 916 62 975
22 587 21 657
20 788 72 804
4 421 61 462
55 629 24 657
30 424 47 482
54 644 63 684
65 953 63 979
68 882 26 948
67 476 32 508
29 585 42 659
49 1037 13 1106
10 528 35 592
51 432 72 464
70 738 9 803
28 740 41 810
66 779 16 841
73 592 57 649
74 519 41 595
11 587 68 657
29 460 20 502
25 782 50 869
71 550 67 582
66 952 78 994
63 1014 59 1056
14 802 55 893
64 721 63 759
19 1041 47 1090
7 427 15 466
33 1005 6 1055
34 997 62 1070
74 520 77 578
57 827 8 869
6 468 62 505
58 694 44 742
70 451 21 493
30 846 58 874
67 705 78 721
59 472 51 526
62 788 66 865
50 884 21 958
72 1024 15 1058
10 870 54 947
25 740 15 774
9 463 63 488
11 610 28 651
68 732 51 781
68 827 45 896
32 791 37 823
16 880 43 976
4 757 10 819
50 497 5 570
32 704 32 905
7 595 7 808
17 922 17 1129
77 1171 77 1351
47 956 47 1186
50 480 50 702
62 912 62 1097
12 765 12 1057
31 1172 31 1384
72 769 72 965
4 617 4 821
37 719 37 1010
4 1000 4 1213
14 945 14 1154
22 356 22 584
41 544 41 742
78 633 78 886
13 1069 13 1368
66 1154 66 1356
35 407 35 621
16 697 16 883
75 1176 75 1439
12 357 12 552
32 833 32 1033
20 783 20 964
73 466 73 681
23 1123 23 1360
58 346 58 583
64 463 64 746
25 547 25 797
38 409 38 655
62 858 62 1094
19 1163 19 1389
70 943 70 1128
30 680 30 953
62 1126 62 1362
54 772 54 1045
18 399 18 641
73 386 73 656
62 512 62 694
59 1133 59 1382
68 895 68 1188
22 1015 22 1299
53 1043 53 1267
22 1034 22 1299
59 854 59 1089
51 735 51 917
35 633 35 822
22 615 22 824
21 807 21 1093
32 540 32 771
22 1099 22 1355
43 748 43 929
10 1168 10 1363
75 409 75 692
10 599 10 815
11 844 11 1089
10 426 10 629
51 338 51 590
38 323 38 600
4 621 4 915
30 741 30 974
44 680 44 886
70 565 70 815
35 374 35 574
51 387 51 593
74 529 74 713
46 543 46 730
20 1013 20 1194
63 612 63 812
69 876 69 1100
63 740 63 1010
10 533 10 806
70 900 70 1140
59 514 59 795
73 600 73 815
68 812 68 1103
43 908 43 1118
48 569 48 772
4 402 4 638
28 715 28 995
18 463 18 646
78 867 78 1114
15 760 15 1048
61 485 61 724
67 1013 67 1243
16 1080 16 1358
