4 250 79 
250 250 250 250 
29 944 74 998
14 954 64 998
24 1066 67 1137
13 428 47 485
70 533 34 552
35 714 52 745
41 1038 66 1117
13 1053 74 1138
48 756 52 818
28 956 60 1006
52 1055 25 1089
41 775 10 821
41 771 33 808
54 469 32 494
34 648 21 680
53 577 44 628
30 441 60 483
26 633 45 707
32 803 60 833
31 952 60 975
33 984 14 1042
78 582 28 624
41 632 26 700
36 885 39 954
24 684 71 720
61 757 6 817
4 420 12 493
55 970 60 1014
55 789 9 861
51 1079 56 1144
74 1020 50 1059
68 617 42 632
60 427 48 506
4 679 52 722
55 643 34 724
62 605 37 659
16 561 35 655
19 856 54 881
33 792 22 854
58 844 48 883
67 972 49 1025
37 917 63 969
64 1053 21 1125
63 749 12 801
54 872 10 913
31 951 72 985
12 1078 43 1165
22 463 60 545
4 532 50 619
58 1029 15 1064
7 451 24 490
15 856 40 880
62 853 42 878
8 622 52 669
51 1020 37 1054
14 909 54 980
56 862 34 926
67 938 22 969
30 424 8 490
24 431 21 499
43 525 20 559
50 478 73 531
56 787 24 842
11 644 37 693
54 425 70 467
40 473 8 500
7 675 6 773
24 1058 4 1110
11 486 42 521
64 831 75 912
58 821 67 864
60 776 30 819
4 765 16 839
67 477 23 525
6 970 30 1058
32 885 42 926
62 986 35 1044
72 754 70 839
11 486 35 536
12 572 9 668
65 817 51 883
22 1042 51 1130
71 736 46 812
10 667 31 737
69 798 20 884
53 639 42 683
35 601 8 641
78 908 29 951
37 860 34 886
56 1025 35 1080
21 875 37 912
18 639 70 659
52 601 9 640
33 528 20 580
57 974 9 1019
60 917 65 988
29 1070 51 1112
59 757 72 799
6 778 76 869
37 738 62 791
75 732 75 981
10 822 10 1100
51 938 51 1158
13 771 13 979
27 772 27 974
56 1098 56 1348
25 1073 25 1280
22 363 22 559
54 630 54 919
26 1075 26 1274
71 714 71 1001
39 777 39 1022
45 865 45 1114
18 1077 18 1287
62 327 62 540
39 641 39 865
56 1115 56 1321
46 544 46 736
34 901 34 1125
65 343 65 628
21 521 21 742
44 904 44 1146
33 436 33 640
40 943 40 1210
26 1063 26 1329
13 742 13 934
39 976 39 1245
27 1161 27 1390
52 1190 52 1373
25 693 25 954
50 710 50 957
9 851 9 1137
30 730 30 919
68 853 68 1087
34 324 34 607
43 310 43 511
20 569 20 834
59 564 59 779
68 979 68 1211
6 742 6 1007
18 778 18 1024
76 1159 76 1402
19 1022 19 1281
57 1181 57 1469
58 536 58 737
78 316 78 609
4 884 4 1064
22 751 22 963
55 1030 55 1244
63 1063 63 1249
36 531 36 747
56 624 56 836
67 672 67 942
37 417 37 703
66 1061 66 1242
44 410 44 707
14 533 14 728
37 722 37 1009
13 697 13 950
25 1144 25 1432
25 613 25 870
48 930 48 1167
65 970 65 1172
46 388 46 608
46 458 46 715
65 963 65 1257
63 768 63 994
34 409 34 706
15 970 15 1174
23 716 23 968
50 1104 50 1312
75 769 75 972
75 931 75 1148
36 389 36 606
63 594 63 857
48 953 48 1207
75 574 75 858
62 604 62 871
70 331 70 574
19 803 19 994
39 1055 39 1251
10 802 10 988
75 949 75 1219
6 592 6 776
65 358 65 647
68 846 68 1102
13 850 13 1126
21 1157 21 1382
44 1000 44 1192
32 1012 32 1227
42 921 42 1109
76 392 76 603
30 792 30 1035
52 807 52 1028
74 347 74 630
60 1143 60 1374
29 405 29 645
54 343 54 595
12 547 12 809
12 765 12 1056
6 898 6 1168
78 393 78 615
58 689 58 909
62 1133 62 1394
59 593 59 800
7 855 7 1037
64 813 64 1067
76 944 76 1193
32 354 32 559
30 840 30 1049
37 589 37 786
74 664 74 885
20 539 20 783
17 449 17 643
45 319 45 574
62 947 62 1151
22 961 22 1218
45 647 45 916
55 1134 55 1379
15 797 15 981
11 1153 11 1407
7 822 7 1073
67 480 67 771
16 802 16 1019
78 1185 78 1483
75 638 75 857
55 797 55 1018
60 496 60 707
37 583 37 783
50 1116 50 1302
65 436 65 735
67 646 67 915
56 359 56 578
7 468 7 741
42 1038 42 1335
63 889 63 1157
67 853 67 1057
60 631 60 843
52 880 52 1126
34 1144 34 1382
7 1066 7 1283
12 625 12 851
72 610 72 864
35 368 35 650
19 917 19 1135
45 1044 45 1260
23 1014 23 1252
7 601 7 862
22 879 22 1073
25 691 25 931
0 61 86 61 21 50 71 12 30 43 35 24 60 67 69 26 74 36 45 23 44 65 68 56 20 14 30 71 25 60 38 60 31 56 44 21 52 49 53 8 30 49 44 63 17 75 68 47 60 58 60 24 33 41 22 74 54 36 41 37 48 33 43 56 51 40 38 59 45 62 55 26 58 54 33 52 50 17 50 
61 0 61 86 43 21 64 61 48 19 69 49 84 56 35 65 62 30 59 61 60 53 62 37 61 49 39 43 63 41 24 20 33 74 59 42 54 44 61 61 67 59 31 47 51 58 46 26 71 37 79 44 34 51 51 47 34 27 54 26 21 45 23 65 11 70 24 64 27 20 60 65 15 42 68 65 12 46 40 
86 61 0 61 68 48 24 78 57 63 66 63 60 21 27 70 17 57 47 69 49 23 25 33 72 74 58 20 69 28 64 42 61 50 48 69 37 38 41 81 68 43 46 24 70 13 19 46 42 32 52 64 58 47 65 16 36 61 48 63 50 54 54 41 62 62 64 37 47 42 38 69 48 33 66 45 59 74 38 
61 86 61 0 57 66 38 50 43 74 27 46 3 43 65 36 45 60 28 40 27 44 38 54 42 57 52 61 37 52 70 70 60 14 28 59 34 44 27 54 32 28 56 48 51 50 53 61 20 55 10 52 57 36 46 60 55 65 33 68 66 44 65 24 79 22 70 27 59 72 29 36 73 48 29 23 76 60 48 
21 43 68 57 0 30 56 19 16 26 33 12 56 51 50 26 59 16 34 22 34 49 53 37 21 8 11 53 24 42 20 40 11 49 33 2 38 32 41 19 29 37 25 46 10 58 50 28 50 39 54 6 13 27 12 56 35 17 29 18 28 17 24 45 33 37 20 47 26 42 42 26 39 36 32 42 32 6 32 
50 21 48 66 30 0 46 47 30 17 51 33 64 38 23 48 45 16 39 45 40 35 43 18 45 37 23 29 46 23 18 11 20 54 39 30 34 24 41 48 49 39 11 30 37 41 30 6 51 19 59 29 19 31 35 33 15 17 34 17 4 27 9 45 16 51 18 45 8 13 40 47 10 22 50 44 13 35 20 
71 64 24 38 56 46 0 61 42 60 45 48 37 9 34 51 8 49 27 51 29 12 4 29 54 60 46 28 50 25 58 45 52 27 29 57 19 26 19 65 48 23 40 18 55 14 21 42 19 29 29 51 49 30 50 26 32 54 30 56 48 40 50 19 61 41 59 15 42 46 18 50 50 25 45 23 58 61 29 
12 61 78 50 19 47 61 0 22 43 24 16 49 59 63 15 65 32 35 12 34 56 58 49 9 13 25 64 14 53 37 56 28 46 34 19 43 41 43 5 19 39 39 55 11 67 60 43 50 51 50 19 29 32 14 67 48 34 32 36 45 25 40 46 51 29 38 49 41 58 45 15 55 46 23 42 49 17 42 
30 48 57 43 16 30 42 22 0 33 23 7 42 38 43 19 46 19 19 16 19 36 39 29 17 19 10 44 17 32 28 38 18 34 18 17 24 20 26 25 20 22 21 35 14 46 39 25 35 30 39 11 16 13 9 46 28 23 14 26 29 5 26 30 39 24 29 32 23 41 27 19 39 26 21 27 37 21 22 
43 19 63 74 26 17 60 43 33 0 55 33 73 53 39 49 60 16 48 45 49 50 57 33 45 31 24 45 47 38 7 24 17 63 48 25 46 36 52 44 52 49 22 45 34 57 46 19 62 34 68 27 19 39 35 49 30 11 42 9 14 31 11 56 9 57 7 56 19 26 51 49 20 36 53 55 8 28 32 
35 69 66 27 33 51 45 24 23 55 0 23 26 46 59 10 51 40 20 14 18 45 43 45 16 32 32 58 11 47 49 58 39 24 19 35 30 35 27 28 6 23 41 46 26 54 52 46 30 47 27 29 37 23 22 59 45 45 21 47 50 25 48 27 61 6 50 32 44 60 29 10 60 40 3 24 58 36 38 
24 49 63 46 12 33 48 16 7 33 23 0 45 45 48 17 52 20 24 13 24 42 45 34 14 14 11 49 15 38 28 42 17 38 23 13 30 26 32 19 20 28 24 41 8 52 45 29 40 36 43 7 16 19 3 52 32 23 19 26 31 10 28 35 40 26 28 38 26 44 33 17 42 31 21 32 38 16 27 
60 84 60 3 56 64 37 49 42 73 26 45 0 42 64 35 44 58 26 38 25 43 37 52 41 56 51 60 36 51 68 69 58 12 26 57 33 42 25 53 31 26 55 47 49 49 52 59 19 53 9 51 56 35 45 59 54 63 32 66 64 43 64 22 78 21 69 26 58 71 27 35 72 46 27 21 75 59 47 
67 56 21 43 51 38 9 59 38 53 46 45 42 0 26 50 8 43 27 49 29 4 7 21 52 56 41 20 49 17 52 37 46 31 28 52 17 21 20 62 48 23 33 10 51 10 13 35 24 21 34 46 43 28 46 18 24 48 28 50 40 36 43 22 54 42 52 18 35 38 18 49 42 18 46 24 51 57 22 
69 35 27 65 50 23 34 63 43 39 59 48 64 26 0 60 30 36 42 57 44 24 32 15 59 56 40 8 58 14 41 17 41 52 43 50 33 26 40 66 60 40 26 18 54 24 14 24 47 14 57 46 38 37 50 13 16 39 40 39 26 39 31 43 36 58 41 40 25 16 38 59 22 20 59 44 34 55 23 
26 65 70 36 26 48 51 15 19 49 10 17 35 50 60 0 56 36 25 5 23 48 48 46 7 24 27 60 3 48 44 56 33 32 23 27 34 36 32 19 5 28 39 49 18 58 54 44 37 47 36 23 32 25 16 61 45 39 23 42 47 23 44 34 56 15 44 38 41 59 34 2 57 41 9 30 54 28 38 
74 62 17 45 59 45 8 65 46 60 51 52 44 8 30 56 0 50 32 56 34 11 9 28 58 64 49 23 55 23 59 43 54 33 34 60 23 28 25 69 54 29 40 17 58 8 17 42 26 27 36 54 50 34 53 20 31 55 35 57 47 43 50 25 60 47 59 21 42 44 23 55 48 25 51 29 57 64 30 
36 30 57 60 16 16 49 32 19 16 40 20 58 43 36 36 50 0 33 32 34 40 46 25 32 22 10 40 33 30 11 25 6 49 33 16 33 24 39 34 38 35 12 36 22 48 39 13 48 26 54 15 4 25 22 43 22 7 28 9 14 17 9 42 22 42 12 43 11 28 38 35 24 26 39 40 19 20 21 
45 59 47 28 34 39 27 35 19 48 20 24 26 27 42 25 32 33 0 25 3 26 25 29 28 37 27 39 24 29 44 44 34 17 2 36 11 18 9 39 22 5 29 27 30 35 33 34 17 30 22 29 31 9 25 40 29 39 7 42 39 19 39 12 52 17 44 15 32 46 11 24 47 23 20 9 49 39 22 
23 61 69 40 22 45 51 12 16 45 14 13 38 49 57 5 56 32 25 0 23 47 48 43 4 20 23 58 3 46 39 53 29 35 23 23 33 34 33 16 9 29 36 47 13 58 53 40 39 45 38 19 28 23 11 60 42 35 22 38 43 20 40 35 52 18 40 39 38 55 34 5 53 39 12 31 50 23 36 
44 60 49 27 34 40 29 34 19 49 18 24 25 29 44 23 34 34 3 23 0 27 27 30 26 36 27 41 22 31 45 46 35 16 2 35 13 20 10 38 20 7 30 29 30 37 35 35 17 32 21 29 32 10 25 42 31 40 7 42 40 19 40 13 53 15 45 16 34 48 12 23 48 25 18 9 50 38 24 
65 53 23 44 49 35 12 56 36 50 45 42 43 4 24 48 11 40 26 47 27 0 10 18 50 54 39 18 47 14 49 34 43 31 27 50 15 18 20 60 47 22 30 7 49 11 11 32 25 18 35 44 40 25 44 17 21 45 27 47 37 33 40 22 51 41 49 18 32 35 18 48 39 15 44 24 48 54 19 
68 62 25 38 53 43 4 58 39 57 43 45 37 7 32 48 9 46 25 48 27 10 0 26 51 57 43 26 47 22 55 43 49 26 26 54 16 23 17 62 46 21 37 16 52 14 19 39 19 26 29 48 45 28 47 24 29 51 28 53 45 37 47 17 58 39 56 13 39 44 15 48 47 22 43 21 55 58 26 
56 37 33 54 37 18 29 49 29 33 45 34 52 21 15 46 28 25 29 43 30 18 26 0 45 43 27 16 44 6 33 18 29 41 29 38 21 12 28 52 45 27 14 13 40 25 15 15 37 3 46 33 26 23 36 20 4 29 26 31 20 25 23 31 33 44 33 30 16 20 26 45 22 7 44 32 30 42 8 
20 61 72 42 21 45 54 9 17 45 16 14 41 52 59 7 58 32 28 4 26 50 51 45 0 18 23 60 6 48 39 54 29 38 26 22 36 36 36 13 11 32 37 50 12 60 55 41 42 47 41 19 29 26 11 62 44 35 25 37 44 21 40 38 52 21 39 42 39 57 37 7 54 41 15 34 50 21 38 
14 49 74 57 8 37 60 13 19 31 32 14 56 56 56 24 64 22 37 20 36 54 57 43 18 0 17 59 22 48 26 47 18 50 36 8 42 37 45 13 28 40 31 51 8 64 56 34 53 45 55 11 20 31 13 62 41 23 32 24 35 22 30 48 39 36 26 50 32 49 45 23 45 42 30 44 38 5 37 
30 39 58 52 11 23 46 25 10 24 32 11 51 41 40 27 49 10 27 23 27 39 43 27 23 17 0 42 25 32 19 32 9 42 26 12 29 22 33 27 29 29 15 36 15 48 40 19 43 29 47 7 7 19 13 46 25 14 21 17 21 9 18 37 30 34 19 39 17 35 33 26 32 26 30 34 28 17 21 
71 43 20 61 53 29 28 64 44 45 58 49 60 20 8 60 23 40 39 58 41 18 26 16 60 59 42 0 58 13 46 23 44 48 41 53 30 25 36 67 59 37 29 14 55 17 8 28 42 15 52 49 41 36 51 5 19 43 38 44 31 40 36 38 43 55 46 35 29 23 34 59 29 19 57 40 40 58 23 
25 63 69 37 24 46 50 14 17 47 11 15 36 49 58 3 55 33 24 3 22 47 47 44 6 22 25 58 0 46 41 54 31 33 22 25 33 34 32 18 7 28 37 47 16 57 53 41 37 45 36 21 30 23 13 60 43 37 22 39 45 20 41 34 54 16 42 37 39 56 33 3 55 39 10 30 52 26 36 
60 41 28 52 42 23 25 53 32 38 47 38 51 17 14 48 23 30 29 46 31 14 22 6 48 48 32 13 46 0 38 22 34 40 30 42 20 13 27 56 47 27 20 8 44 20 9 20 34 5 44 37 31 25 40 15 9 35 27 36 25 29 28 30 38 45 38 27 21 23 25 47 26 8 46 31 35 47 12 
38 24 64 70 20 18 58 37 28 7 49 28 68 52 41 44 59 11 44 39 45 49 55 33 39 26 19 46 41 38 0 27 12 60 44 19 43 34 49 38 46 46 20 44 28 57 46 19 59 34 65 22 14 36 29 50 29 6 38 3 16 27 11 53 15 52 1 54 18 29 48 43 24 35 48 51 14 22 31 
60 20 42 70 40 11 45 56 38 24 58 42 69 37 17 56 43 25 44 53 46 34 43 18 54 47 32 23 54 22 27 0 30 58 45 40 37 27 45 58 57 43 19 28 46 38 27 14 54 18 62 38 28 37 44 28 16 26 40 26 13 35 18 48 21 58 27 47 16 3 43 56 6 24 57 48 18 45 23 
31 33 61 60 11 20 52 28 18 17 39 17 58 46 41 33 54 6 34 29 35 43 49 29 29 18 9 44 31 34 12 30 0 50 34 11 35 27 40 30 36 36 16 39 19 52 43 18 50 31 55 11 4 26 19 48 27 7 29 10 18 17 13 44 24 41 12 45 16 32 40 33 28 30 37 42 22 16 25 
56 74 50 14 49 54 27 46 34 63 24 38 12 31 52 32 33 49 17 35 16 31 26 41 38 50 42 48 33 40 60 58 50 0 17 50 21 31 14 50 29 16 44 36 44 39 41 49 9 42 6 44 47 25 39 48 43 55 22 57 54 34 54 11 68 19 60 14 48 59 16 32 61 35 25 10 65 53 36 
44 59 48 28 33 39 29 34 18 48 19 23 26 28 43 23 34 33 2 23 2 27 26 29 26 36 26 41 22 30 44 45 34 17 0 35 13 19 10 38 21 6 30 29 29 37 34 34 18 31 22 28 31 9 24 42 30 39 6 41 39 18 39 13 52 16 44 16 33 47 12 23 47 24 18 9 49 38 23 
21 42 69 59 2 30 57 19 17 25 35 13 57 52 50 27 60 16 36 23 35 50 54 38 22 8 12 53 25 42 19 40 11 50 35 0 39 33 43 20 31 38 25 47 11 59 50 28 52 39 55 8 13 29 13 56 35 16 30 18 28 18 23 46 33 38 19 48 26 42 43 27 38 37 33 43 31 6 32 
52 54 37 34 38 34 19 43 24 46 30 30 33 17 33 34 23 33 11 33 13 15 16 21 36 42 29 30 33 20 43 37 35 21 13 39 0 12 8 47 32 8 26 17 36 26 23 30 18 22 26 33 32 12 31 30 22 39 12 41 35 22 36 12 49 27 43 12 29 39 7 33 41 14 30 12 46 43 16 
