4 750 79 
750 750 750 750 
36 735 60 775
37 1012 20 1049
55 421 67 482
73 717 18 790
63 967 68 1033
43 793 19 838
13 555 58 595
12 1025 45 1101
52 554 44 596
71 826 53 868
12 742 33 802
76 447 7 470
45 884 67 952
72 1048 64 1135
65 1026 53 1075
12 534 25 609
46 1032 56 1066
34 654 45 685
68 745 69 826
77 1076 4 1117
63 765 73 855
16 518 51 587
77 857 35 923
54 789 19 825
46 507 9 547
51 768 47 821
63 980 7 1021
30 840 58 878
65 461 58 532
68 1065 7 1150
70 551 8 637
8 456 62 529
27 435 36 461
4 1036 41 1097
37 557 59 591
40 794 47 839
65 451 17 503
58 450 19 509
55 871 53 903
12 952 73 1004
75 591 19 630
39 1022 72 1087
14 470 33 506
39 643 55 694
73 852 29 911
39 455 33 479
45 493 26 533
50 695 23 741
23 967 60 1043
32 451 63 506
20 866 29 921
18 1077 72 1160
29 634 27 684
43 737 20 770
69 997 48 1025
25 426 41 474
30 563 69 627
72 969 33 1022
10 658 54 730
71 464 26 510
49 970 6 1030
44 455 71 514
20 718 11 762
15 511 38 557
74 833 22 911
21 1054 19 1118
9 957 35 1033
43 427 29 474
40 1031 44 1061
48 737 54 795
38 926 35 996
39 447 38 519
73 1050 77 1082
36 872 26 927
51 823 65 902
23 453 26 474
36 591 29 650
16 1027 74 1080
11 1048 18 1099
5 901 73 959
34 774 7 822
39 1028 47 1060
63 1028 33 1076
13 1069 48 1111
16 819 58 864
26 433 67 474
61 852 14 905
55 920 33 951
16 619 66 683
32 426 61 468
66 481 69 539
22 894 7 960
57 832 54 862
23 433 21 478
56 463 48 537
13 1035 55 1072
47 584 32 629
71 526 50 600
68 681 38 729
52 680 47 730
76 619 14 688
69 944 20 1012
34 1022 55 1070
42 878 15 939
77 498 42 544
46 1075 78 1119
78 856 25 941
34 562 38 612
27 753 54 806
34 756 65 809
14 936 20 1012
9 808 56 887
15 807 68 888
33 425 58 485
78 1060 21 1112
58 501 8 546
41 798 77 870
16 534 56 589
9 838 27 878
52 976 26 1036
43 456 60 500
28 1010 64 1064
66 427 61 457
32 1027 48 1091
68 793 58 854
4 752 17 822
33 809 19 842
72 931 8 956
46 787 55 806
75 1063 57 1096
43 897 37 941
14 616 76 686
49 592 22 625
42 680 15 714
48 827 78 875
11 915 72 967
73 444 53 495
64 541 16 592
64 806 18 865
43 1079 63 1133
23 479 58 555
7 1024 43 1057
18 754 53 800
24 653 4 711
58 723 59 776
10 946 36 1025
77 816 16 866
61 449 27 489
18 523 11 595
14 452 4 546
37 716 63 774
75 477 39 507
15 642 13 681
10 668 51 739
56 997 12 1034
7 901 28 946
56 492 7 551
77 691 56 738
17 1040 74 1122
12 748 64 785
9 985 18 1043
10 911 51 989
4 464 56 500
12 744 73 804
8 596 64 676
68 879 26 953
51 479 22 551
62 677 76 772
22 428 30 472
74 716 37 789
48 1018 32 1089
22 731 36 762
10 563 4 623
31 449 40 480
23 448 10 502
59 891 53 935
5 706 70 768
23 913 46 985
56 626 47 695
67 1052 69 1092
30 617 33 678
28 420 63 496
28 878 26 945
25 945 21 1025
14 670 37 725
31 609 56 688
52 983 66 1042
40 433 7 476
7 581 70 642
76 860 6 898
46 546 26 591
64 472 38 528
21 948 19 1003
52 675 20 702
11 853 75 899
61 1023 50 1061
31 475 51 542
74 471 59 508
40 818 51 884
78 431 18 494
39 736 22 761
13 466 33 505
9 968 10 1016
50 939 22 984
38 934 19 987
46 477 48 549
23 843 68 900
75 461 36 499
23 840 7 905
7 1075 15 1126
38 762 71 848
72 472 45 515
43 586 72 640
30 1063 71 1135
46 487 69 533
72 498 10 582
29 905 62 955
70 656 33 720
31 432 9 472
59 1070 27 1131
11 642 65 684
16 1040 24 1059
31 892 63 965
20 776 22 819
33 600 26 649
32 1076 25 1142
73 1078 43 1101
11 976 33 993
10 571 50 655
28 654 19 709
35 1047 60 1122
50 1037 70 1115
68 753 27 793
39 996 6 1064
39 1044 67 1081
56 1073 64 1126
34 970 77 1045
44 905 69 943
15 890 17 937
49 678 13 745
6 950 8 1020
53 828 60 884
12 600 45 682
17 1061 74 1135
49 446 17 484
52 1044 43 1085
32 698 28 753
44 697 49 737
41 1011 59 1073
51 728 69 789
72 742 29 809
49 455 70 496
44 944 41 992
37 634 22 678
50 590 72 654
26 1015 30 1064
29 535 25 603
60 687 17 740
69 838 29 888
44 424 55 488
30 724 11 773
59 552 46 592
53 1077 65 1110
75 554 57 594
47 963 21 1008
73 1044 10 1142
36 543 24 587
27 622 78 690
35 928 36 989
62 503 37 545
17 974 30 1047
42 1059 47 1112
71 857 20 941
10 884 7 969
13 776 21 838
13 430 17 506
34 757 6 795
67 517 73 600
40 894 11 935
34 693 43 765
45 1021 20 1054
50 438 21 510
11 749 47 790
7 826 56 878
41 930 39 987
61 1029 27 1046
25 699 13 775
33 479 20 517
16 443 20 474
71 685 32 754
20 465 63 504
57 802 51 848
78 685 53 721
36 937 57 990
37 565 49 624
27 581 59 640
43 621 49 677
17 913 48 989
25 976 17 1026
13 486 75 528
32 930 32 1228
65 724 65 910
52 317 52 606
74 362 74 646
6 1175 6 1420
13 1016 13 1240
22 469 22 713
44 1147 44 1350
70 433 70 634
15 609 15 827
26 1055 26 1242
23 1173 23 1373
70 969 70 1212
52 1018 52 1261
24 907 24 1166
5 429 5 728
18 409 18 624
20 1033 20 1273
25 1069 25 1260
21 711 21 912
16 1077 16 1267
16 476 16 739
29 1071 29 1258
12 1059 12 1334
18 727 18 1016
19 1040 19 1286
8 591 8 777
70 1172 70 1408
73 653 73 883
65 706 65 905
29 1193 29 1481
37 558 37 782
8 580 8 803
16 739 16 1028
64 301 64 554
61 303 61 583
65 932 65 1143
19 990 19 1199
71 1089 71 1320
58 1085 58 1304
43 603 43 854
75 935 75 1166
47 465 47 691
63 659 63 874
39 1066 39 1308
34 415 34 692
19 1099 19 1386
43 994 43 1184
48 574 48 815
77 847 77 1129
9 466 9 648
21 1138 21 1358
63 978 63 1231
4 301 4 577
4 956 4 1214
25 934 25 1227
64 1102 64 1340
9 1025 9 1324
78 480 78 720
71 1196 71 1488
72 1069 72 1299
45 953 45 1227
60 715 60 958
18 915 18 1137
29 855 29 1098
48 456 48 737
54 618 54 914
26 948 26 1154
76 768 76 963
47 577 47 814
17 1169 17 1418
36 944 36 1130
14 509 14 791
65 957 65 1246
74 971 74 1186
61 984 61 1251
74 602 74 796
57 1087 57 1372
5 857 5 1066
11 889 11 1075
8 823 8 1006
41 1057 41 1341
71 1082 71 1262
77 968 77 1247
7 816 7 1100
13 612 13 823
36 382 36 620
37 926 37 1162
33 543 33 726
78 980 78 1216
62 1067 62 1294
14 698 14 913
48 548 48 817
53 733 53 927
16 384 16 675
60 372 60 657
47 1080 47 1283
10 862 10 1133
48 1068 48 1306
59 1009 59 1274
62 919 62 1136
58 737 58 963
28 1035 28 1273
75 401 75 677
75 648 75 916
53 400 53 699
66 497 66 713
32 1104 32 1400
47 1040 47 1223
49 475 49 675
35 977 35 1262
50 1035 50 1297
61 475 61 665
15 506 15 771
61 930 61 1181
70 1191 70 1437
54 707 54 979
16 582 16 781
32 692 32 919
26 788 26 1000
66 627 66 819
19 385 19 669
18 564 18 795
24 336 24 616
22 763 22 1043
50 1175 50 1434
25 1158 25 1385
70 361 70 560
27 794 27 1035
55 617 55 817
75 796 75 1001
43 502 43 732
53 609 53 891
4 513 4 714
14 1140 14 1422
26 602 26 856
27 548 27 815
43 962 43 1205
35 920 35 1134
7 880 7 1081
8 1135 8 1413
28 750 28 975
21 1075 21 1355
59 579 59 830
47 826 47 1124
8 330 8 577
51 1045 51 1229
24 580 24 824
22 575 22 788
25 691 25 904
8 695 8 893
25 891 25 1133
76 369 76 582
54 468 54 667
61 695 61 983
37 1087 37 1283
34 930 34 1196
53 607 53 879
44 319 44 614
4 1055 4 1289
14 894 14 1184
18 1133 18 1387
21 517 21 732
71 522 71 747
24 686 24 943
68 1009 68 1257
4 464 4 682
41 1167 41 1442
35 392 35 668
19 1173 19 1465
46 923 46 1139
58 482 58 685
33 425 33 619
40 658 40 927
54 1115 54 1296
53 394 53 601
42 1057 42 1256
36 1037 36 1302
76 587 76 841
31 1027 31 1210
55 1192 55 1422
40 815 40 1072
37 303 37 504
26 360 26 617
27 642 27 923
41 913 41 1185
4 685 4 958
54 387 54 619
42 301 42 588
68 489 68 759
8 964 8 1175
33 1082 33 1300
21 579 21 861
53 914 53 1168
34 623 34 888
68 631 68 853
49 979 49 1246
40 1171 40 1422
63 915 63 1195
60 322 60 529
76 932 76 1223
47 436 47 702
57 679 57 863
4 507 4 749
6 693 6 885
48 1169 48 1353
23 1132 23 1411
12 463 12 668
51 916 51 1117
46 440 46 739
67 620 67 806
5 1124 5 1317
59 574 59 797
9 721 9 1015
31 903 31 1129
37 1034 37 1232
64 661 64 863
69 897 69 1078
63 813 63 1004
60 416 60 701
5 1057 5 1325
51 648 51 944
15 984 15 1204
27 336 27 593
36 554 36 791
28 1077 28 1274
54 1039 54 1261
70 931 70 1219
17 566 17 800
77 949 77 1138
40 737 40 1019
69 709 69 956
67 350 67 594
72 307 72 507
67 582 67 808
48 1086 48 1384
60 374 60 625
20 647 20 884
57 531 57 759
60 1158 60 1359
61 962 61 1214
29 909 29 1102
23 813 23 1037
63 371 63 593
9 1078 9 1267
12 1010 12 1194
71 673 71 909
69 573 69 800
52 331 52 597
4 686 4 951
13 856 13 1101
65 302 65 600
23 1028 23 1216
72 445 72 704
76 1005 76 1209
37 707 37 984
14 458 14 649
13 976 13 1157
22 395 22 582
36 600 36 877
75 300 75 497
61 1104 61 1371
4 541 4 832
78 1152 78 1374
17 667 17 950
30 410 30 654
26 874 26 1149
15 925 15 1180
44 650 44 913
46 661 46 901
18 440 18 719
28 1056 28 1255
18 1072 18 1348
17 714 17 961
8 1113 8 1372
4 728 4 980
66 686 66 985
40 1009 40 1229
35 863 35 1146
45 774 45 956
48 596 48 819
54 838 54 1038
66 424 66 688
11 412 11 710
74 859 74 1094
69 560 69 842
37 1077 37 1278
8 427 8 700
54 892 54 1111
62 1157 62 1433
70 873 70 1053
45 1004 45 1291
22 1041 22 1239
26 699 26 980
33 772 33 971
21 402 21 690
23 697 23 973
67 894 67 1143
32 595 32 834
37 683 37 967
73 888 73 1129
23 871 23 1150
18 342 18 627
71 1184 71 1476
65 309 65 529
51 1186 51 1451
66 1156 66 1412
51 847 51 1061
30 347 30 560
73 1184 73 1478
33 834 33 1045
15 888 15 1155
14 802 14 1053
26 432 26 718
16 335 16 531
13 468 13 732
22 931 22 1153
63 340 63 534
30 665 30 943
57 615 57 825
7 692 7 955
72 319 72 523
9 401 9 629
26 1136 26 1378
61 1113 61 1354
71 595 71 852
61 578 61 780
67 1148 67 1389
57 1188 57 1455
23 1117 23 1352
21 1127 21 1329
66 815 66 1013
78 948 78 1192
18 1069 18 1320
69 575 69 863
20 567 20 866
38 874 38 1124
76 825 76 1100
13 790 13 1009
48 940 48 1195
78 625 78 817
54 1076 54 1261
27 1101 27 1285
38 1172 38 1416
74 860 74 1055
31 520 31 783
41 304 41 541
37 689 37 978
36 550 36 815
50 690 50 961
17 1149 17 1436
28 967 28 1177
68 805 68 1002
10 610 10 901
23 1109 23 1389
17 872 17 1124
27 813 27 1039
60 412 60 686
69 506 69 755
14 792 14 1062
65 723 65 990
50 485 50 779
46 1152 46 1359
19 335 19 632
26 1198 26 1418
71 462 71 680
46 1121 46 1375
42 900 42 1084
21 834 21 1122
43 319 43 616
72 980 72 1235
48 534 48 730
39 1125 39 1364
17 920 17 1122
67 306 67 513
54 1093 54 1316
73 872 73 1067
61 575 61 870
33 440 33 638
11 622 11 871
62 409 62 655
75 457 75 645
33 1180 33 1476
22 956 22 1195
59 927 59 1186
72 1018 72 1301
14 1015 14 1299
38 352 38 647
72 475 72 753
20 1005 20 1283
36 346 36 584
15 917 15 1135
19 503 19 713
51 597 51 803
51 617 51 900
43 825 43 1122
4 874 4 1056
11 547 11 755
71 701 71 926
78 723 78 955
46 662 46 946
33 1008 33 1263
23 581 23 830
67 463 67 727
67 1137 67 1344
58 942 58 1146
43 419 43 654
7 863 7 1046
57 1066 57 1345
27 1167 27 1417
77 325 77 609
4 592 4 803
6 1113 6 1301
8 1011 8 1304
74 824 74 1085
78 1129 78 1326
42 471 42 762
45 560 45 778
66 1158 66 1433
66 940 66 1228
57 664 57 961
46 467 46 756
76 648 76 863
32 1136 32 1321
62 1035 62 1245
76 1013 76 1284
74 894 74 1112
35 839 35 1112
70 348 70 570
42 412 42 652
61 1003 61 1274
4 525 4 739
62 1045 62 1253
16 332 16 613
50 853 50 1074
16 437 16 662
30 466 30 693
50 375 50 603
46 525 46 732
70 503 70 751
66 692 66 919
76 1070 76 1354
28 361 28 579
69 1036 69 1281
32 572 32 768
15 1129 15 1312
41 1023 41 1210
61 1043 61 1257
26 1121 26 1387
9 850 9 1149
0 61 86 61 59 44 28 58 68 49 11 51 70 57 54 32 36 48 15 59 54 33 33 26 45 46 20 61 72 52 55 41 55 47 24 17 46 48 59 38 40 36 52 65 30 44 53 40 22 22 55 69 59 31 65 51 70 45 61 63 62 56 51 27 53 24 51 23 59 26 16 25 61 74 54 31 56 73 55 
61 0 61 86 67 37 64 68 56 21 58 39 39 57 10 58 53 21 60 36 60 68 36 38 47 16 51 26 54 38 59 31 56 35 58 54 20 43 49 28 42 48 74 52 60 73 47 48 54 45 31 60 60 53 61 49 63 49 75 67 17 32 12 62 17 41 26 51 24 51 58 38 66 60 77 51 68 57 65 
86 61 0 61 41 44 67 42 21 49 77 37 23 34 56 59 52 50 75 31 39 67 55 65 42 62 67 37 15 36 37 50 35 41 66 70 54 39 29 55 47 51 55 23 62 61 34 47 66 65 37 22 33 57 27 37 23 43 47 35 45 35 59 66 48 65 43 64 40 62 73 70 37 16 56 57 44 16 42 
61 86 61 0 23 49 34 22 44 66 52 49 62 33 77 34 36 66 47 56 29 29 53 59 40 75 48 66 51 50 30 56 33 52 40 49 67 44 43 61 45 41 13 45 34 18 42 40 44 52 59 41 32 38 36 39 39 38 16 27 75 58 77 36 70 56 61 46 67 43 47 64 26 46 10 40 20 48 23 
59 67 41 23 0 32 33 2 22 48 49 29 40 12 59 27 24 48 45 35 8 31 40 48 23 59 41 46 29 30 9 40 12 34 36 43 50 25 21 46 30 28 15 23 30 23 21 25 38 43 38 20 10 29 15 20 18 21 9 7 55 38 59 34 51 45 42 38 47 35 44 54 4 26 17 30 5 27 4 
44 37 44 49 32 0 32 32 28 18 35 8 27 23 29 24 17 18 35 17 25 35 13 23 10 28 25 22 31 9 24 9 22 5 28 29 19 8 19 15 6 13 37 24 27 37 14 12 26 23 14 31 26 20 29 14 33 12 39 33 28 15 29 31 22 22 13 23 21 22 33 28 32 34 41 18 32 32 29 
28 64 67 34 33 32 0 32 47 46 19 37 56 34 56 9 17 45 14 46 31 6 29 30 27 51 17 53 53 38 32 35 33 36 8 16 45 32 40 37 27 20 24 45 6 16 35 23 13 22 45 47 36 13 42 32 47 26 34 38 58 46 54 4 51 27 44 15 52 14 15 34 35 53 27 15 30 52 30 
58 68 42 22 2 32 32 0 23 48 48 30 41 13 59 26 24 48 44 36 8 30 39 48 23 59 40 46 30 30 10 40 13 34 35 43 50 25 22 46 29 27 14 24 29 21 22 24 37 42 39 21 11 28 16 20 19 21 8 8 55 38 60 33 51 45 42 37 47 34 43 53 5 27 16 30 4 28 4 
68 56 21 44 22 28 47 23 0 39 58 22 22 14 49 39 33 40 55 21 19 47 39 49 24 52 48 31 8 21 17 35 15 27 46 52 43 21 10 42 30 33 36 5 42 41 16 28 47 48 27 5 13 38 8 18 8 24 29 17 41 25 51 47 40 48 32 45 33 43 54 55 19 8 38 38 25 6 23 
49 21 49 66 48 18 46 48 39 0 43 20 28 38 12 39 33 2 44 20 41 49 18 24 27 14 34 16 39 20 40 12 37 15 40 38 5 24 31 11 22 28 54 35 41 53 28 28 37 29 14 43 41 34 43 29 46 29 55 48 15 16 13 43 6 26 8 33 13 33 42 26 47 44 57 32 49 42 45 
11 58 77 52 49 35 19 48 58 43 0 42 61 47 50 22 27 42 6 51 44 24 26 21 35 43 11 54 63 43 45 34 45 39 14 7 40 39 49 33 31 26 42 55 20 35 44 30 12 15 47 59 50 21 55 41 60 35 51 53 56 49 47 17 48 18 44 14 52 16 6 22 51 64 45 21 46 63 45 
51 39 37 49 29 8 37 30 22 20 42 0 21 19 31 28 21 21 41 11 22 39 20 30 11 32 32 19 24 3 21 15 18 7 33 36 23 6 13 21 12 18 38 18 31 39 9 15 32 30 11 25 22 25 24 11 28 13 37 29 27 11 32 35 23 29 14 29 19 28 39 35 28 28 41 24 31 25 27 
70 39 23 62 40 27 56 41 22 28 61 21 0 30 34 48 41 29 61 11 35 58 38 47 30 40 51 14 17 19 33 31 30 23 53 55 32 25 21 35 32 38 52 19 51 56 24 34 52 49 17 25 31 45 29 27 29 31 48 37 23 15 37 55 26 47 22 49 18 48 59 51 38 24 55 43 43 21 40 
57 57 34 33 12 23 34 13 14 38 47 19 30 0 49 27 21 38 44 24 6 34 32 42 15 49 38 35 21 19 4 31 2 24 35 41 40 15 10 37 22 22 24 13 30 29 11 18 36 38 28 14 4 26 10 10 15 14 20 11 44 27 49 34 40 40 31 34 36 32 43 47 11 20 26 27 14 19 11 
54 10 56 77 59 29 56 59 49 12 50 31 34 49 0 49 44 12 52 29 52 60 28 30 38 10 42 20 48 30 51 22 48 26 49 46 12 35 42 19 33 39 65 44 51 64 39 39 46 37 23 52 52 45 53 40 56 40 66 59 13 25 5 53 9 33 18 42 17 43 50 31 58 53 68 42 60 50 56 
32 58 59 34 27 24 9 26 39 39 22 28 48 27 49 0 8 39 18 38 24 12 23 27 19 45 16 45 45 30 25 28 25 29 9 17 39 24 31 31 19 12 22 37 4 17 26 15 12 19 37 40 29 6 35 23 40 18 30 32 51 38 48 9 44 24 36 13 44 10 18 32 29 45 25 9 25 44 24 
36 53 52 36 24 17 17 24 33 33 27 21 41 21 44 8 0 33 24 31 19 19 19 25 11 41 18 38 39 23 20 22 20 22 15 21 33 16 25 27 12 6 24 30 11 21 19 7 15 19 30 34 24 6 30 16 35 10 29 28 44 30 43 16 37 22 30 15 37 12 23 31 26 39 27 7 23 38 21 
48 21 50 66 48 18 45 48 40 2 42 21 29 38 12 39 33 0 43 21 41 49 18 23 27 13 33 17 40 20 40 12 38 15 39 37 4 24 32 10 22 28 54 36 40 53 29 28 36 28 15 43 41 34 43 30 47 29 55 48 16 17 12 43 7 25 9 32 14 33 41 25 48 45 57 31 49 43 46 
15 60 75 47 45 35 14 44 55 44 6 41 61 44 52 18 24 43 0 50 41 19 27 24 33 46 11 55 61 43 42 34 42 39 10 8 42 37 47 34 30 24 37 53 16 29 42 28 10 16 47 57 46 19 52 39 57 33 46 49 58 48 50 12 49 21 45 13 53 14 3 26 47 62 40 19 42 61 41 
59 36 31 56 35 17 46 36 21 20 51 11 11 24 29 38 31 21 50 0 29 48 27 36 21 33 41 12 20 9 27 21 24 13 43 45 24 16 15 26 21 28 45 17 41 48 16 25 41 38 8 24 26 35 26 18 28 22 43 33 21 5 31 45 21 37 13 39 14 37 48 41 33 25 48 33 37 23 34 
54 60 39 29 8 25 31 8 19 41 44 22 35 6 52 24 19 41 41 29 0 30 33 42 16 52 36 39 26 23 3 33 6 27 32 39 43 18 15 39 23 22 19 19 27 24 14 18 33 37 32 18 7 24 13 12 18 15 15 10 48 31 52 31 44 39 35 33 40 30 40 47 8 24 21 25 10 24 6 
33 68 67 29 31 35 6 30 47 49 24 39 58 34 60 12 19 49 19 48 30 0 33 35 29 55 22 56 54 40 32 39 33 39 13 21 49 34 40 41 30 23 21 45 10 12 36 25 17 27 47 47 36 16 42 33 47 27 31 36 62 48 58 9 54 32 47 20 55 18 19 39 34 53 23 19 28 52 28 
33 36 55 53 40 13 29 39 39 18 26 20 38 32 28 23 19 18 27 27 33 33 0 11 18 23 17 29 43 21 33 9 31 15 22 21 17 19 30 10 11 14 41 36 24 38 25 16 19 12 22 42 36 18 40 24 44 19 45 42 32 24 26 26 24 10 19 16 27 16 25 16 40 46 45 15 39 44 36 
26 38 65 59 48 23 30 48 49 24 21 30 47 42 30 27 25 23 24 36 42 35 11 0 28 23 15 37 53 31 42 17 40 25 23 17 21 29 40 13 21 21 48 46 27 43 35 25 19 9 31 52 45 23 49 33 54 29 53 51 37 33 27 28 29 5 27 16 34 18 22 7 49 56 51 20 47 54 45 
45 47 42 40 23 10 27 23 24 27 35 11 30 15 38 19 11 27 33 21 16 29 18 28 0 37 25 29 29 13 16 18 14 13 25 29 28 6 15 24 8 10 28 21 22 29 9 6 24 25 20 26 18 16 23 7 28 3 29 24 36 21 38 26 30 26 22 22 29 20 32 33 23 31 32 15 23 29 20 
46 16 62 75 59 28 51 59 52 14 43 32 40 49 10 45 41 13 46 33 52 55 23 23 37 0 36 27 52 32 51 20 49 26 44 39 10 35 44 15 31 36 63 48 46 61 40 37 40 31 26 55 53 41 55 41 58 39 65 59 21 28 6 48 15 26 21 36 23 38 43 23 58 57 66 38 59 54 56 
20 51 67 48 41 25 17 40 48 34 11 32 51 38 42 16 18 33 11 41 36 22 17 15 25 36 0 45 53 33 37 24 36 29 10 5 32 29 39 24 21 17 37 45 15 31 34 21 5 6 37 50 41 13 46 31 51 25 44 45 48 39 40 14 39 11 34 4 43 7 9 18 42 55 40 12 39 53 37 
61 26 37 66 46 22 53 46 31 16 54 19 14 35 20 45 38 17 55 12 39 56 29 37 29 27 45 0 29 18 37 22 35 18 48 49 20 24 26 25 27 34 55 27 48 57 26 32 46 41 9 35 37 41 37 28 38 31 53 44 11 9 24 51 13 38 11 43 4 42 53 40 44 35 58 39 48 32 44 
72 54 15 51 29 31 53 30 8 39 63 24 17 21 48 45 39 40 61 20 26 54 43 53 29 52 53 29 0 23 24 38 22 29 52 57 43 26 15 44 34 38 43 9 48 49 21 34 52 52 27 11 21 44 16 23 14 29 36 25 38 24 50 53 39 52 32 50 31 48 60 58 26 7 45 43 33 5 30 
52 38 36 50 30 9 38 30 21 20 43 3 19 19 30 30 23 20 43 9 23 40 21 31 13 32 33 18 23 0 22 16 19 7 35 37 23 8 13 22 13 20 39 17 33 40 10 17 34 31 10 24 22 27 24 12 27 14 38 29 26 9 31 37 22 30 13 31 18 29 41 36 29 27 42 25 32 25 28 
55 59 37 30 9 24 32 10 17 40 45 21 33 4 51 25 20 40 42 27 3 32 33 42 16 51 37 37 24 22 0 32 4 26 33 40 42 17 13 38 22 22 21 16 28 26 13 18 34 38 30 16 5 25 11 11 16 14 17 10 46 29 51 32 43 40 34 34 38 31 41 48 9 22 23 26 11 22 8 
41 31 50 56 40 9 35 40 35 12 34 15 31 31 22 28 22 12 34 21 33 39 9 17 18 20 24 22 38 16 32 0 30 9 29 28 12 16 26 7 12 17 44 31 30 42 22 18 26 20 15 38 34 23 37 22 41 19 46 41 25 17 22 33 17 18 11 23 20 23 32 22 39 42 47 21 40 39 37 
55 56 35 33 12 22 33 13 15 37 45 18 30 2 48 25 20 38 42 24 6 33 31 40 14 49 36 35 22 19 4 30 0 23 33 39 40 15 11 36 21 21 23 14 28 28 10 17 34 37 27 15 6 25 11 9 16 13 20 12 43 26 49 33 40 38 31 33 36 30 41 46 11 21 26 25 14 21 11 
47 35 41 52 34 5 36 34 27 15 39 7 23 24 26 29 22 15 39 13 27 39 15 25 13 26 29 18 29 7 26 9 23 0 32 33 18 10 18 16 10 17 41 23 31 41 15 16 30 26 9 30 27 25 29 15 33 15 41 34 24 11 27 35 18 25 10 27 17 26 37 30 33 33 44 22 35 31 31 
24 58 66 40 36 28 8 35 46 40 14 33 53 35 49 9 15 39 10 43 32 13 22 23 25 44 10 48 52 35 33 29 33 32 0 10 39 29 38 31 23 16 30 44 7 23 33 20 5 15 40 48 37 10 43 30 48 24 38 40 53 41 47 6 45 19 39 8 47 7 9 27 38 53 33 11 33 52 32 
17 54 70 49 43 29 16 43 52 38 7 36 55 41 46 17 21 37 8 45 39 21 21 17 29 39 5 49 57 37 40 28 39 33 10 0 36 33 43 28 25 20 38 49 16 31 37 24 6 10 41 53 44 16 49 35 54 29 46 47 51 43 43 14 43 14 39 8 47 10 5 20 45 58 41 15 41 57 40 
46 20 54 67 50 19 45 50 43 5 40 23 32 40 12 39 33 4 42 24 43 49 17 21 28 10 32 20 43 23 42 12 40 18 39 36 0 26 35 9 23 28 55 39 40 54 31 29 35 27 18 46 44 34 46 32 49 30 57 51 18 20 11 43 9 23 12 32 17 32 40 23 50 48 59 31 51 46 47 
48 43 39 44 25 8 32 25 21 24 39 6 25 15 35 24 16 24 37 16 18 34 19 29 6 35 29 24 26 8 17 16 15 10 29 33 26 0 12 23 9 14 32 18 27 33 7 10 28 27 16 24 19 21 22 7 26 7 32 25 32 16 35 31 27 28 18 26 24 24 36 34 24 28 36 19 26 26 23 
59 49 29 43 21 19 40 22 10 31 49 13 21 10 42 31 25 32 47 15 15 40 30 40 15 44 39 26 15 13 13 26 11 18 38 43 35 12 0 33 20 24 33 7 35 37 7 20 38 38 20 13 12 30 12 9 16 15 29 19 35 18 43 39 33 39 24 36 28 34 46 46 19 17 35 29 24 15 20 
38 28 55 61 46 15 37 46 42 11 33 21 35 37 19 31 27 10 34 26 39 41 10 13 24 15 24 25 44 22 38 7 36 16 31 28 9 23 33 0 17 22 49 38 33 47 28 23 27 19 20 45 40 27 44 28 48 25 52 47 25 22 18 35 16 15 15 24 22 24 32 17 46 48 53 24 46 45 43 
40 42 47 45 30 6 27 29 30 22 31 12 32 22 33 19 12 22 30 21 23 30 11 21 8 31 21 27 34 13 22 12 21 10 23 25 23 9 20 17 0 8 33 26 22 32 15 7 21 19 19 32 25 15 29 13 34 9 36 31 33 20 32 25 26 20 18 18 26 17 28 27 30 36 37 13 30 34 27 
