4 500 79 
500 500 500 500 
40 980 25 1034
59 828 45 896
40 791 71 861
54 804 33 833
68 544 72 611
78 495 41 543
16 901 31 957
60 539 75 556
24 455 10 534
72 545 40 588
12 475 26 489
69 579 70 636
39 681 5 719
52 493 22 537
32 535 68 632
77 832 75 897
55 1051 74 1101
77 975 59 1043
47 520 23 576
23 544 63 587
65 443 42 497
35 424 33 443
17 840 59 900
53 850 13 924
60 711 52 767
78 555 30 612
45 1045 11 1115
18 1026 61 1078
4 1008 7 1091
60 548 52 621
40 506 7 547
46 443 69 505
9 1076 69 1161
70 851 8 917
58 850 48 925
5 963 68 1024
55 1011 31 1080
46 896 23 934
28 602 32 699
24 865 66 954
35 815 41 870
55 935 61 1007
62 886 72 944
66 732 67 786
53 431 20 506
48 768 37 830
42 652 39 746
7 816 49 841
16 422 10 501
76 427 71 482
67 685 39 760
53 546 33 582
50 775 78 846
23 715 26 765
13 785 59 849
61 738 54 790
50 763 22 835
12 1001 69 1062
33 1026 74 1078
20 663 71 714
28 748 69 792
57 725 11 788
14 971 67 1014
78 441 35 487
6 874 28 963
20 903 26 976
60 653 35 687
27 1037 77 1061
46 1032 66 1095
77 485 56 511
30 440 16 533
54 771 8 852
7 895 72 969
38 872 51 918
66 1064 31 1110
30 737 72 812
44 1037 26 1101
34 872 49 921
34 445 37 495
19 445 63 523
58 767 74 786
33 610 15 694
24 463 43 548
66 841 20 910
32 719 50 799
17 696 41 723
23 756 5 816
6 509 51 565
34 813 8 828
5 796 73 865
60 881 58 923
64 932 69 958
38 785 61 830
69 1005 45 1076
38 529 76 550
8 1052 57 1105
60 1037 36 1102
32 843 12 910
46 665 43 718
31 792 69 866
69 505 54 544
23 1017 68 1074
37 538 42 586
16 977 32 1038
56 475 19 519
26 715 25 776
76 726 53 764
6 1074 12 1124
53 444 8 533
43 633 67 702
18 437 4 515
38 424 27 478
69 586 42 651
5 885 73 955
11 937 38 1026
70 454 9 507
5 1020 38 1052
27 1055 11 1104
5 552 54 595
78 642 6 683
27 790 61 821
64 1058 70 1112
45 729 14 785
72 964 21 1003
37 470 58 486
21 1057 8 1106
51 988 59 1050
50 808 33 848
25 927 57 1010
43 455 27 550
48 469 4 525
23 915 52 986
72 452 66 512
60 1077 28 1099
13 436 42 523
43 477 46 549
27 808 15 893
74 834 49 854
18 916 6 986
57 650 33 717
40 883 76 936
64 1049 44 1089
40 616 27 682
27 1066 24 1138
14 906 34 936
58 457 11 537
26 1022 62 1050
12 439 49 460
41 810 28 857
12 974 37 1010
67 702 60 735
26 713 69 772
57 928 68 1025
10 1022 49 1079
78 582 71 618
67 425 7 486
38 594 25 654
20 953 53 1001
11 430 44 529
14 753 56 819
60 827 35 847
4 521 10 585
52 828 70 870
13 457 43 532
54 1044 21 1158
33 684 65 719
20 748 33 798
10 515 4 577
44 824 32 887
52 1050 23 1099
70 505 69 558
13 451 11 499
6 600 77 659
35 425 33 442
65 927 18 971
51 1032 59 1098
60 736 21 803
24 471 76 547
60 983 8 1054
74 775 21 861
61 884 25 908
49 983 18 1000
7 695 17 747
37 1026 63 1090
67 609 4 676
58 569 76 603
