4 250 79 
250 250 250 250 
15 681 56 703
49 766 47 792
76 787 5 842
17 432 71 467
56 841 48 910
20 963 29 1015
52 922 73 977
28 534 9 575
9 899 53 920
73 1051 58 1124
28 851 71 924
72 630 62 673
8 1042 12 1104
13 978 45 1039
52 458 38 533
53 458 23 524
35 995 73 1028
48 987 71 1068
52 924 24 981
36 711 58 798
4 699 42 771
77 882 4 917
74 881 48 948
55 1034 22 1125
54 616 67 658
66 512 25 550
76 857 68 946
34 551 56 622
36 815 30 880
69 699 66 729
33 750 41 809
5 475 76 550
25 517 49 586
16 985 24 1061
35 439 78 528
9 585 41 640
45 696 76 754
25 646 70 696
35 683 9 734
4 926 9 958
25 971 60 1030
9 445 63 487
43 686 56 732
52 432 32 470
38 448 68 493
72 477 76 528
21 489 12 578
13 1060 69 1097
59 654 33 749
31 1029 25 1059
57 800 14 841
6 645 7 709
14 483 78 507
52 456 9 471
13 653 44 705
38 668 32 717
75 1078 70 1108
22 821 31 889
77 581 30 618
50 830 34 872
28 530 29 548
57 680 26 696
72 672 78 741
7 1070 8 1147
77 1070 28 1117
76 919 77 964
63 540 50 603
28 1028 32 1072
72 755 23 828
72 966 75 983
37 502 44 588
9 761 14 814
58 498 60 534
74 624 60 695
24 990 32 1054
64 1077 37 1146
76 584 59 613
69 613 25 650
60 739 20 799
40 517 39 554
33 853 62 952
4 739 52 779
42 601 14 678
5 615 74 678
52 598 56 643
46 898 36 956
10 447 19 473
9 1013 30 1031
55 423 5 452
27 1061 36 1087
62 446 72 502
52 951 4 987
63 702 32 750
62 890 23 927
42 848 62 905
58 892 71 964
4 466 62 541
65 998 52 1059
29 1046 59 1097
23 682 45 726
58 341 58 544
76 325 76 525
17 533 17 784
47 1131 47 1325
11 566 11 855
36 303 36 520
47 690 47 955
78 712 78 903
47 1149 47 1381
54 792 54 1015
62 702 62 967
21 745 21 1034
40 629 40 856
50 755 50 1023
9 1086 9 1284
54 1094 54 1275
14 1065 14 1263
62 487 62 726
57 950 57 1169
42 907 42 1191
6 463 6 672
76 869 76 1155
52 1068 52 1350
49 601 49 880
26 820 26 1079
74 522 74 769
13 1103 13 1324
7 1083 7 1277
12 463 12 736
4 634 4 827
32 554 32 779
29 1028 29 1236
78 423 78 667
6 491 6 680
40 1168 40 1443
46 310 46 513
45 883 45 1076
22 489 22 685
18 618 18 812
62 693 62 923
20 893 20 1127
29 845 29 1081
46 872 46 1171
74 621 74 887
6 327 6 554
76 446 76 634
21 796 21 1087
72 475 72 668
28 611 28 874
65 591 65 839
59 972 59 1210
58 414 58 688
56 1093 56 1390
73 580 73 854
56 859 56 1154
68 514 68 804
11 1072 11 1351
53 860 53 1107
30 1032 30 1248
78 1050 78 1341
39 1002 39 1284
68 1047 68 1289
6 1091 6 1363
6 407 6 699
36 953 36 1170
75 910 75 1102
78 981 78 1217
42 389 42 569
56 547 56 782
55 399 55 624
66 355 66 569
19 733 19 929
45 460 45 736
5 319 5 574
23 1127 23 1425
56 926 56 1207
67 547 67 738
60 1163 60 1368
54 995 54 1218
27 466 27 717
76 767 76 969
4 479 4 684
19 922 19 1164
50 529 50 743
46 966 46 1215
29 967 29 1214
7 813 7 994
56 540 56 790
51 993 51 1218
34 377 34 572
32 571 32 753
33 1056 33 1264
24 594 24 839
47 1172 47 1359
22 566 22 834
57 1081 57 1293
61 335 61 629
55 1058 55 1305
16 1059 16 1295
40 1130 40 1395
62 591 62 890
31 907 31 1191
21 853 21 1127
25 756 25 1050
64 603 64 868
28 762 28 1037
73 405 73 623
68 880 68 1155
36 947 36 1231
16 363 16 598
34 457 34 735
37 370 37 642
52 798 52 1034
13 603 13 879
39 879 39 1136
31 471 31 714
8 1080 8 1324
76 652 76 836
11 1181 11 1462
40 499 40 734
50 332 50 512
43 684 43 915
39 1168 39 1420
29 855 29 1053
37 752 37 1015
59 957 59 1211
70 739 70 979
63 343 63 595
75 345 75 632
20 360 20 588
73 330 73 584
4 341 4 571
71 439 71 692
26 839 26 1089
59 599 59 864
54 350 54 620
47 1153 47 1430
46 845 46 1130
73 504 73 792
53 441 53 725
78 1165 78 1435
21 1144 21 1419
42 539 42 766
62 489 62 731
58 620 58 860
29 774 29 1037
31 971 31 1252
24 385 24 575
76 777 76 1048
64 522 64 716
0 61 86 61 59 69 61 50 40 52 33 40 61 12 17 17 58 43 53 28 60 58 27 23 63 58 33 31 33 38 58 63 48 60 54 56 30 49 17 40 34 67 59 53 47 60 40 20 56 23 67 33 53 57 40 79 17 34 66 36 51 64 35 24 32 68 28 34 4 33 65 59 58 61 18 59 57 39 6 
61 0 61 86 54 55 85 63 22 50 49 70 28 61 51 46 77 27 15 41 69 84 53 49 35 71 64 59 41 39 52 66 54 76 41 75 67 61 47 73 50 63 18 39 15 60 37 48 69 48 39 46 52 50 26 52 52 54 49 28 46 65 27 39 35 40 61 34 59 65 50 5 43 74 49 45 15 35 58 
86 61 0 61 29 19 61 45 62 35 54 62 35 78 70 72 52 50 51 60 41 60 61 64 29 45 62 60 54 49 30 35 42 49 33 51 68 44 71 64 54 28 45 35 59 33 48 67 45 64 24 54 36 31 55 10 70 55 21 61 36 33 63 67 58 23 64 57 83 64 22 58 29 46 69 28 48 50 81 
61 86 61 0 39 47 2 24 70 39 41 23 65 50 51 57 11 61 72 52 21 4 40 47 60 18 30 34 48 49 40 28 33 13 49 13 32 26 56 22 39 35 72 50 74 32 51 51 20 48 61 43 36 41 63 61 50 36 48 65 43 30 67 60 56 60 35 57 59 30 47 82 48 16 52 48 73 53 57 
59 54 29 39 0 12 38 18 44 8 27 34 29 50 44 46 29 32 40 35 19 37 34 38 23 21 34 32 29 26 3 14 14 27 14 27 40 17 46 37 27 11 37 16 45 8 25 41 20 37 23 28 8 5 36 25 43 27 11 41 11 13 44 44 35 22 36 35 57 35 9 50 11 24 43 10 39 28 54 
69 55 19 47 12 0 46 28 50 18 37 45 28 60 54 55 37 38 42 44 26 46 44 47 21 29 45 43 38 34 13 20 24 34 19 36 50 27 55 47 37 13 38 21 49 16 33 50 29 47 18 37 18 13 42 15 53 38 6 48 19 18 50 52 42 17 47 42 66 46 6 51 14 31 53 13 40 35 64 
61 85 61 2 38 46 0 24 70 38 40 22 65 49 51 57 10 60 71 51 21 3 40 47 59 18 30 33 48 48 39 27 32 13 48 12 31 26 55 21 39 34 71 50 74 31 50 51 19 48 60 43 36 41 62 60 49 35 48 64 42 29 67 60 55 59 35 56 59 29 46 82 48 16 51 47 72 52 57 
50 63 45 24 18 28 24 0 48 16 21 18 42 39 36 41 15 38 48 32 11 22 24 31 37 10 20 20 27 27 18 15 9 15 26 13 25 3 39 20 20 20 48 27 51 14 28 34 8 31 39 23 14 19 40 42 35 17 28 43 20 16 46 41 35 38 23 35 47 20 27 59 26 14 36 25 50 31 45 
40 22 62 70 44 50 70 48 0 39 31 52 28 40 30 25 62 13 14 21 57 68 34 29 34 57 45 40 23 23 42 56 40 62 32 60 48 46 26 54 32 55 22 30 8 50 21 27 55 27 39 28 41 40 9 53 31 36 44 7 35 55 6 18 16 40 41 15 38 46 45 20 36 61 29 38 20 19 37 
52 50 35 39 8 18 38 16 39 0 20 30 28 43 37 39 29 27 36 28 20 37 27 31 23 22 29 26 22 19 6 18 8 28 11 27 34 14 38 33 20 18 35 13 41 12 19 34 20 30 24 21 3 6 31 31 36 21 16 35 5 17 38 37 28 24 30 28 50 30 14 46 11 25 36 11 36 22 47 
33 49 54 41 27 37 40 21 31 20 0 23 36 24 18 21 34 23 35 12 31 38 8 12 35 30 16 11 9 12 26 33 16 35 23 31 20 20 20 25 3 35 38 23 35 28 14 15 28 11 38 3 21 25 24 48 17 7 34 25 20 33 27 21 16 38 14 17 30 18 33 45 27 34 17 28 38 15 28 
40 70 62 23 34 45 22 18 52 30 23 0 54 28 30 36 19 44 56 33 25 20 20 27 51 22 9 13 30 32 34 31 23 23 39 18 11 19 35 4 21 37 58 39 57 30 35 30 21 28 53 25 29 35 46 59 28 17 44 46 33 32 48 40 37 53 14 38 38 8 43 67 40 24 31 40 59 36 36 
61 28 35 65 29 28 65 42 28 28 36 54 0 56 47 45 56 20 17 34 46 63 43 42 9 48 50 46 31 26 28 42 34 54 18 54 55 40 45 57 37 38 11 16 25 36 24 43 47 41 12 34 30 26 23 27 47 40 23 30 24 41 32 39 30 13 49 29 59 52 24 24 19 51 45 20 14 24 57 
12 61 78 50 50 60 49 39 40 43 24 28 56 0 11 16 47 39 50 23 49 47 17 15 57 47 22 21 27 32 49 53 38 49 46 45 19 39 15 29 25 57 56 46 47 50 34 15 45 17 61 25 44 48 38 72 10 24 57 34 43 54 35 23 28 61 17 30 11 22 56 59 50 50 13 51 55 34 9 
17 51 70 51 44 54 51 36 30 37 18 30 47 11 0 7 46 29 40 13 46 49 13 7 48 45 22 19 18 23 42 49 33 48 38 44 22 35 6 32 19 52 46 37 37 45 25 5 43 8 52 17 38 41 28 64 3 20 50 24 36 49 25 14 18 52 17 20 14 23 49 49 42 48 3 43 45 24 11 
17 46 72 57 46 55 57 41 25 39 21 36 45 16 7 0 52 27 37 13 51 55 18 11 48 50 28 25 19 23 45 53 36 53 39 50 28 40 3 38 22 55 43 38 32 48 25 7 48 11 52 20 40 43 25 65 9 24 51 20 38 53 20 8 16 52 23 18 14 29 51 44 43 53 7 45 42 23 13 
58 77 52 11 29 37 10 15 62 29 34 19 56 47 46 52 0 52 62 45 12 9 34 41 50 9 26 28 41 41 30 19 24 5 39 3 29 17 50 20 32 26 62 41 66 22 42 46 10 42 51 36 27 32 54 51 45 29 39 57 33 20 59 54 48 50 31 49 56 26 37 73 38 8 46 38 64 45 53 
43 27 50 61 32 38 60 38 13 27 23 44 20 39 29 27 52 0 13 17 46 58 29 26 24 46 38 33 16 13 30 44 29 52 20 50 42 36 27 47 24 43 18 18 15 38 11 25 44 24 28 21 29 28 5 42 30 28 32 12 23 43 14 21 12 29 36 10 40 40 33 24 24 50 28 26 17 9 38 
53 15 51 72 40 42 71 48 14 36 35 56 17 50 40 37 62 13 0 29 55 69 41 37 24 56 50 45 28 25 38 52 40 62 27 60 54 46 37 59 36 50 9 25 9 46 22 36 54 36 28 33 38 36 14 43 41 40 37 18 31 51 19 30 23 29 48 21 50 52 37 12 30 60 39 31 6 21 48 
